D,string,ar,latcent,kurtosis,area,form
D,1968-07-18 18:00:00,1.0079,89.111,-0.12473,161190000.0,D
D,1968-07-19 18:00:00,1.0066,87.989,-0.27116,83297000.0,D
D,1968-07-20 18:00:00,1.0035,87.207,-0.26801,83603000.0,D
D,1968-07-21 18:00:00,1.0113,87.024,-0.26771,82220000.0,D
D,1968-07-22 18:00:00,1.0331,86.988,-0.26878,81257000.0,D
D,1968-07-23 18:00:00,1.0288,87.558,-0.27263,80237000.0,D
D,1968-07-24 18:00:00,1.0031,88.141,-0.27543,79766000.0,D
D,1968-07-25 18:00:00,1.004,86.705,-0.27025,78847000.0,D
D,1968-07-26 18:00:00,1.0059,88.55,-0.12343,161720000.0,D
D,1968-07-27 18:00:00,1.007,88.834,-0.12611,161090000.0,D
D,1968-07-28 18:00:00,1.0163,87.046,-0.26996,78419000.0,D
D,1968-07-29 18:00:00,1.0414,84.943,-0.25883,78479000.0,D
D,1968-07-30 18:00:00,1.034,87.134,-0.27479,77540000.0,D
D,1968-07-31 18:00:00,1.0303,88.723,-0.28249,74702000.0,D
D,1968-08-01 18:00:00,1.0173,86.946,-0.27814,73458000.0,D
D,1968-08-02 18:00:00,1.0261,87.506,-0.28036,72966000.0,D
D,1968-08-03 18:00:00,1.0466,89.245,-0.28519,72470000.0,D
D,1968-08-04 18:00:00,1.0313,87.961,-0.28247,71068000.0,D
D,1968-08-05 18:00:00,1.0215,87.286,-0.27863,72245000.0,D
D,1968-08-06 18:00:00,1.0251,87.895,-0.2822,71178000.0,D
D,1968-08-07 18:00:00,1.0341,88.141,-0.28303,71569000.0,D
D,1968-08-08 18:00:00,1.0421,87.94,-0.28444,69944000.0,D
D,1968-08-09 18:00:00,1.0165,87.674,-0.28549,66512000.0,D
D,1968-08-10 18:00:00,1.0702,88.146,-0.28928,66355000.0,D
D,1968-08-11 18:00:00,1.0217,87.586,-0.28445,67018000.0,D
D,1968-08-12 18:00:00,1.0389,88.155,-0.28996,64506000.0,D
D,1968-08-13 18:00:00,1.0158,88.213,-0.28921,63146000.0,D
D,1968-08-14 18:00:00,1.0051,88.206,-0.29038,60980000.0,D
D,1968-08-15 18:00:00,1.0247,86.256,-0.28304,60050000.0,D
D,1968-08-16 18:00:00,1.0246,86.221,-0.28364,59970000.0,D
D,1968-08-17 18:00:00,1.0148,86.283,-0.28452,58656000.0,D
D,1968-08-18 18:00:00,1.0107,88.397,-0.13651,158840000.0,D
D,1968-08-19 18:00:00,1.0066,87.938,-0.14023,158560000.0,D
D,1968-08-20 18:00:00,1.0341,88.377,-0.29748,53990000.0,D
D,1968-08-21 18:00:00,1.027,88.761,-0.29899,51544000.0,D
D,1968-08-22 18:00:00,1.0098,86.836,-0.29353,51781000.0,D
D,1968-08-23 18:00:00,1.0104,88.208,-0.2981,51217000.0,D
D,1968-08-24 18:00:00,1.0215,86.722,-0.29495,50044000.0,D
D,1968-08-25 18:00:00,1.0155,87.942,-0.2987,48365000.0,D
D,1968-08-26 18:00:00,1.0177,87.313,-0.16699,139260000.0,D
D,1968-08-27 18:00:00,1.0403,86.995,-0.18827,118110000.0,D
D,1968-08-28 18:00:00,1.0137,85.557,-0.18302,101150000.0,D
D,1968-08-29 18:00:00,1.0073,85.551,-0.19071,90687000.0,D
D,1968-08-30 18:00:00,1.0068,87.537,-0.18999,83465000.0,D
D,1968-08-31 18:00:00,1.0101,88.562,-0.21136,85959000.0,D
D,1968-09-01 18:00:00,1.035,86.787,-0.18572,85038000.0,D
D,1968-09-02 18:00:00,1.0482,84.194,-0.16952,87934000.0,D
D,1968-09-03 18:00:00,1.024,81.483,-0.12608,84611000.0,D
D,1968-09-04 18:00:00,1.0147,82.556,-0.12135,83980000.0,D
D,1968-09-05 18:00:00,1.0299,80.119,-0.1011,82618000.0,D
D,1968-09-06 18:00:00,1.0245,84.273,-0.14149,74430000.0,D
D,1968-09-07 18:00:00,1.0336,86.251,-0.11806,69743000.0,D
D,1968-09-08 18:00:00,1.0246,87.609,-0.075789,63103000.0,D
D,1968-09-09 18:00:00,1.0149,84.626,0.056383,64766000.0,D
D,1968-09-10 18:00:00,1.0915,83.861,0.15643,58485000.0,D
D,1968-09-11 18:00:00,1.0837,84.194,0.2267,66006000.0,D
D,1968-09-12 18:00:00,1.1304,85.228,0.38923,67565000.0,D
D,1968-09-13 18:00:00,1.0527,87.414,0.60748,64180000.0,D
D,1968-09-14 18:00:00,1.0782,86.654,0.95136,54702000.0,D
D,1968-09-15 18:00:00,1.1501,87.352,1.5545,42905000.0,D
D,1968-09-16 18:00:00,1.1495,85.278,1.8553,46519000.0,D
D,1968-09-17 18:00:00,1.1815,83.941,2.4795,45413000.0,D
D,1968-09-18 18:00:00,1.3407,81.812,3.1309,40985000.0,D
D,1968-09-19 18:00:00,2.1249,81.869,5.2909,23374000.0,D
D,1968-09-20 18:00:00,2.0031,82.411,0.5856,21450000.0,D
D,1968-09-21 18:00:00,2.0114,84.662,0.19102,20645000.0,D
D,1968-09-22 18:00:00,2.0619,87.574,0.11321,23148000.0,D
D,1968-09-23 18:00:00,2.1607,89.111,0.086418,23070000.0,D
D,1968-09-24 18:00:00,1.9187,89.432,0.16267,24025000.0,D
D,1968-09-25 18:00:00,1.5686,88.295,0.23851,23048000.0,D
D,1968-09-26 18:00:00,1.2721,87.591,0.25402,21265000.0,D
D,1968-09-27 18:00:00,1.2082,88.355,0.25239,20016000.0,D
D,1968-09-28 18:00:00,1.2325,89.15,0.25314,20534000.0,D
D,1968-09-29 18:00:00,1.1773,87.974,0.24517,21308000.0,D
D,1968-09-30 18:00:00,1.1085,86.832,0.23207,22129000.0,D
D,1968-10-01 18:00:00,1.1085,86.065,0.24136,22046000.0,D
D,1968-10-02 18:00:00,1.2125,86.636,0.25699,22483000.0,D
D,1968-10-03 18:00:00,1.2865,88.014,0.2488,21746000.0,D
D,1968-10-04 18:00:00,1.266,89.036,0.23444,21299000.0,D
D,1968-10-05 18:00:00,1.1943,85.29,0.22964,22264000.0,D
D,1968-10-06 18:00:00,1.0877,81.868,0.21571,23140000.0,D
D,1968-10-07 18:00:00,1.2115,79.321,0.203,27131000.0,D
D,1968-10-08 18:00:00,1.4496,79.434,0.1956,29437000.0,D
D,1968-10-09 18:00:00,1.4816,80.04,0.22407,30657000.0,D
D,1968-10-10 18:00:00,1.4298,80.43,0.2622,28644000.0,D
D,1968-10-11 18:00:00,1.359,80.252,0.27318,27252000.0,D
D,1968-10-12 18:00:00,1.3655,81.133,0.22302,26609000.0,D
D,1968-10-13 18:00:00,1.3824,82.673,0.21126,26139000.0,D
D,1968-10-14 18:00:00,1.3381,83.771,0.20305,25288000.0,D
D,1968-10-15 18:00:00,1.2896,84.633,0.19834,23636000.0,D
D,1968-10-16 18:00:00,1.2385,85.03,0.19808,23285000.0,D
D,1968-10-17 18:00:00,1.2464,84.064,0.21102,23842000.0,D
D,1968-10-18 18:00:00,1.2473,82.457,0.22223,23818000.0,D
D,1968-10-19 18:00:00,1.1801,80.274,0.21764,25069000.0,D
D,1968-10-20 18:00:00,1.1347,78.889,0.21821,25703000.0,D
D,1968-10-21 18:00:00,1.1344,78.19,0.21928,25926000.0,D
D,1968-10-22 18:00:00,1.167,77.82,0.22039,26028000.0,D
D,1968-10-23 18:00:00,1.2175,77.238,0.22181,26482000.0,D
D,1968-10-24 18:00:00,1.2577,77.458,0.22474,25853000.0,D
D,1968-10-25 18:00:00,1.2814,78.585,0.21678,24755000.0,D
D,1968-10-26 18:00:00,1.2438,80.632,0.20664,22369000.0,D
D,1968-10-27 18:00:00,1.1871,82.014,0.2,21242000.0,D
D,1968-10-28 18:00:00,1.1154,82.436,0.19936,21207000.0,D
D,1968-10-29 18:00:00,1.0843,82.884,0.19862,20484000.0,D
D,1968-10-30 18:00:00,1.1093,83.085,0.20737,21399000.0,D
D,1968-10-31 18:00:00,1.2003,83.139,0.23114,22323000.0,D
D,1968-11-01 18:00:00,1.2994,83.28,0.24192,22632000.0,D
D,1968-11-02 18:00:00,1.3953,83.143,0.23851,23710000.0,D
D,1968-11-03 18:00:00,1.4086,82.822,0.23724,23950000.0,D
D,1968-11-04 18:00:00,1.4068,81.933,0.22909,24995000.0,D
D,1968-11-05 18:00:00,1.4215,80.961,0.20631,25644000.0,D
D,1968-11-06 18:00:00,1.4125,80.284,0.19248,25779000.0,D
D,1968-11-07 18:00:00,1.3804,78.9,0.19531,26544000.0,D
D,1968-11-08 18:00:00,1.4223,77.838,0.19938,27255000.0,D
D,1968-11-09 18:00:00,1.5577,77.112,0.19216,29109000.0,D
D,1968-11-10 18:00:00,1.6066,76.838,0.19548,29533000.0,D
D,1968-11-11 18:00:00,1.5815,76.479,0.18756,29198000.0,D
D,1968-11-12 18:00:00,1.5521,76.129,0.1948,28797000.0,D
D,1968-11-13 18:00:00,1.4618,75.383,0.213,29681000.0,D
D,1968-11-14 18:00:00,1.3662,74.347,0.21856,29371000.0,D
D,1968-11-15 18:00:00,1.3041,73.376,0.2208,29216000.0,D
D,1968-11-16 18:00:00,1.369,72.99,0.23768,29554000.0,D
D,1968-11-17 18:00:00,1.4718,72.34,0.26267,30827000.0,D
D,1968-11-18 18:00:00,1.599,71.65,0.27138,35486000.0,D
D,1968-11-19 18:00:00,1.6613,71.326,0.32565,37524000.0,D
D,1968-11-20 18:00:00,1.7443,71.122,0.32521,37752000.0,D
D,1968-11-21 18:00:00,1.7644,71.024,0.31682,37343000.0,D
D,1968-11-22 18:00:00,1.7039,70.733,0.32258,36669000.0,D
D,1968-11-23 18:00:00,1.653,70.611,0.3072,36265000.0,D
D,1968-11-24 18:00:00,1.6524,70.444,0.23982,36629000.0,D
D,1968-11-25 18:00:00,1.6961,69.648,0.21485,37214000.0,D
D,1968-11-26 18:00:00,1.7614,68.917,0.23894,36290000.0,D
D,1968-11-27 18:00:00,1.7797,67.647,0.27212,35959000.0,D
D,1968-11-28 18:00:00,1.8535,65.922,0.3804,36820000.0,D
D,1968-11-29 18:00:00,1.8897,64.974,0.45532,36701000.0,D
D,1968-11-30 18:00:00,1.8273,65.259,0.63446,36515000.0,D
D,1968-12-01 18:00:00,1.6904,65.804,0.77531,36534000.0,D
D,1968-12-02 18:00:00,1.5475,66.923,0.98792,35041000.0,D
D,1968-12-03 18:00:00,1.3355,68.516,1.1554,32008000.0,D
D,1968-12-04 18:00:00,1.2393,70.819,0.21715,17171000.0,D
D,1968-12-05 18:00:00,1.2346,72.997,0.22488,18519000.0,D
D,1968-12-06 18:00:00,1.2827,74.096,0.22639,19503000.0,D
D,1968-12-07 18:00:00,1.2908,75.158,0.22571,19592000.0,D
D,1968-12-08 18:00:00,1.1519,74.4,0.21216,18635000.0,D
D,1968-12-09 18:00:00,1.1557,72.396,0.22958,23698000.0,D
D,1968-12-10 18:00:00,1.1837,72.108,0.23327,26419000.0,D
D,1968-12-11 18:00:00,1.1181,72.719,0.2795,27509000.0,D
D,1968-12-12 18:00:00,1.1649,74.216,0.34284,26481000.0,D
D,1968-12-13 18:00:00,1.3505,75.858,0.3374,27887000.0,D
D,1968-12-14 18:00:00,1.5151,76.798,0.22532,28589000.0,D
D,1968-12-15 18:00:00,1.6525,76.762,0.19865,29822000.0,D
D,1968-12-16 18:00:00,1.6548,76.594,0.23443,30911000.0,D
D,1968-12-17 18:00:00,1.6614,75.87,0.29166,32254000.0,D
D,1968-12-18 18:00:00,1.7112,74.947,0.22852,30789000.0,D
D,1968-12-19 18:00:00,1.4592,75.725,0.2291,23917000.0,D
D,1968-12-20 18:00:00,1.3067,77.496,0.20648,19875000.0,D
D,1968-12-21 18:00:00,1.3923,77.567,0.21167,19411000.0,D
D,1968-12-22 18:00:00,1.3746,77.249,0.21142,20527000.0,D
D,1968-12-23 18:00:00,1.4605,77.676,0.23182,21177000.0,D
D,1968-12-24 18:00:00,1.4991,78.239,0.22217,21885000.0,D
D,1968-12-25 18:00:00,1.5267,77.753,0.25847,24290000.0,D
D,1968-12-26 18:00:00,1.4748,76.101,0.32075,26747000.0,D
D,1968-12-27 18:00:00,1.3873,73.897,0.36266,27917000.0,D
D,1968-12-28 18:00:00,1.4328,71.823,0.38,29843000.0,D
D,1968-12-29 18:00:00,1.5432,70.929,0.3448,29886000.0,D
D,1968-12-30 18:00:00,1.5853,70.669,0.33217,30937000.0,D
D,1968-12-31 18:00:00,1.5539,72.006,0.30935,28522000.0,D
D,1969-01-01 18:00:00,1.4429,74.236,0.25952,24609000.0,D
D,1969-01-02 18:00:00,1.2679,77.76,0.23133,19948000.0,D
D,1969-01-03 18:00:00,1.1889,80.112,0.19421,15868000.0,D
D,1969-01-04 18:00:00,1.1503,80.704,0.19109,15338000.0,D
D,1969-01-05 18:00:00,1.1781,80.029,0.20012,17082000.0,D
D,1969-01-06 18:00:00,1.1663,79.212,0.20649,18722000.0,D
D,1969-01-07 18:00:00,1.1695,78.774,0.20383,19556000.0,D
D,1969-01-08 18:00:00,1.2235,77.946,0.2161,21427000.0,D
D,1969-01-09 18:00:00,1.2402,76.746,0.23687,23713000.0,D
D,1969-01-10 18:00:00,1.3113,75.505,0.28249,26087000.0,D
D,1969-01-11 18:00:00,1.45,74.945,0.3472,29373000.0,D
D,1969-01-12 18:00:00,1.5643,74.387,0.33325,31088000.0,D
D,1969-01-13 18:00:00,1.5931,73.751,0.30663,31235000.0,D
D,1969-01-14 18:00:00,1.5845,73.045,0.29409,30724000.0,D
D,1969-01-15 18:00:00,1.5443,73.567,0.27713,27468000.0,D
D,1969-01-16 18:00:00,1.4707,75.288,0.2372,24782000.0,D
D,1969-01-17 18:00:00,1.4284,77.546,0.21688,22851000.0,D
D,1969-01-18 18:00:00,1.3401,79.263,0.20913,20889000.0,D
D,1969-01-19 18:00:00,1.1824,80.789,0.20645,19872000.0,D
D,1969-01-20 18:00:00,1.2607,82.298,0.19781,19568000.0,D
D,1969-01-21 18:00:00,1.3684,82.464,0.19628,20483000.0,D
D,1969-01-22 18:00:00,1.3824,80.895,0.20857,21234000.0,D
D,1969-01-23 18:00:00,1.3743,79.006,0.21576,21908000.0,D
D,1969-01-24 18:00:00,1.4081,76.958,0.23592,24160000.0,D
D,1969-01-25 18:00:00,1.497,75.545,0.26572,29891000.0,D
D,1969-01-26 18:00:00,1.535,74.466,0.27522,32242000.0,D
D,1969-01-27 18:00:00,1.5162,73.754,0.29614,32951000.0,D
D,1969-01-28 18:00:00,1.432,73.475,0.28335,30130000.0,D
D,1969-01-29 18:00:00,1.3276,73.738,0.27833,27657000.0,D
D,1969-01-30 18:00:00,1.2085,73.648,0.29277,25409000.0,D
D,1969-01-31 18:00:00,1.1199,74.822,0.2775,24242000.0,D
D,1969-02-01 18:00:00,1.1566,76.455,0.24232,23505000.0,D
D,1969-02-02 18:00:00,1.333,78.68,0.218,19714000.0,D
D,1969-02-03 18:00:00,1.5698,80.696,0.20143,17833000.0,D
D,1969-02-04 18:00:00,1.5812,81.916,0.1859,17030000.0,D
D,1969-02-05 18:00:00,1.565,82.736,0.16196,15907000.0,D
D,1969-02-06 18:00:00,1.5238,83.138,0.16716,15376000.0,D
D,1969-02-07 18:00:00,1.3757,82.235,0.17798,15955000.0,D
D,1969-02-08 18:00:00,1.1885,81.722,0.18378,15933000.0,D
D,1969-02-09 18:00:00,1.3714,81.156,0.19857,16917000.0,D
D,1969-02-10 18:00:00,1.5767,80.172,0.18589,18822000.0,D
D,1969-02-11 18:00:00,1.6094,78.409,0.19487,21618000.0,D
D,1969-02-12 18:00:00,1.5524,76.891,0.2158,22059000.0,D
D,1969-02-13 18:00:00,1.3816,75.512,0.22788,21627000.0,D
D,1969-02-14 18:00:00,1.21,74.899,0.20377,20162000.0,D
D,1969-02-15 18:00:00,1.078,73.988,0.19918,20392000.0,D
D,1969-02-16 18:00:00,1.0438,73.927,0.20308,21002000.0,D
D,1969-02-17 18:00:00,1.0932,75.191,0.19699,19635000.0,D
D,1969-02-18 18:00:00,1.0588,77.0,0.19952,17465000.0,D
D,1969-02-19 18:00:00,1.0744,78.699,0.18732,15485000.0,D
D,1969-02-20 18:00:00,1.0458,81.409,0.17604,12780000.0,D
D,1969-02-21 18:00:00,1.0861,83.7,0.17168,12208000.0,D
D,1969-02-22 18:00:00,1.0939,85.912,0.16603,11991000.0,D
D,1969-02-23 18:00:00,1.2158,87.511,0.16547,11947000.0,D
D,1969-02-24 18:00:00,1.2905,88.01,0.16144,11705000.0,D
D,1969-02-25 18:00:00,1.2982,87.555,0.16134,11664000.0,D
D,1969-02-26 18:00:00,1.3686,85.956,0.16,11461000.0,D
D,1969-02-27 18:00:00,1.4884,83.396,0.15816,12374000.0,D
D,1969-02-28 18:00:00,1.4953,80.473,0.18577,14529000.0,D
D,1969-03-01 18:00:00,1.4218,77.812,0.19448,17398000.0,D
D,1969-03-02 18:00:00,1.2901,75.333,0.22082,19513000.0,D
D,1969-03-03 18:00:00,1.2763,72.573,0.25409,25957000.0,D
D,1969-03-04 18:00:00,1.4671,70.622,0.31214,29125000.0,D
D,1969-03-05 18:00:00,1.4593,68.645,0.31396,30278000.0,D
D,1969-03-06 18:00:00,1.4128,67.466,0.27993,28944000.0,D
D,1969-03-07 18:00:00,1.3006,67.51,0.26795,28147000.0,D
D,1969-03-08 18:00:00,1.2466,69.692,0.25614,26120000.0,D
D,1969-03-09 18:00:00,1.2004,70.842,0.24777,23301000.0,D
D,1969-03-10 18:00:00,1.1171,71.183,0.25733,22859000.0,D
D,1969-03-11 18:00:00,1.2163,71.077,0.30176,24353000.0,D
D,1969-03-12 18:00:00,1.4929,69.729,0.52747,32888000.0,D
D,1969-03-13 18:00:00,1.6194,68.552,0.60499,35743000.0,D
D,1969-03-14 18:00:00,1.5082,68.879,0.4782,30767000.0,D
D,1969-03-15 18:00:00,1.2957,71.302,0.36552,24885000.0,D
D,1969-03-16 18:00:00,1.024,76.467,0.20268,14806000.0,D
D,1969-03-17 18:00:00,1.3918,80.281,0.16591,11531000.0,D
D,1969-03-18 18:00:00,1.7527,81.023,0.13611,11642000.0,D
D,1969-03-19 18:00:00,2.0394,80.339,0.089856,11658000.0,D
D,1969-03-20 18:00:00,2.3779,79.891,0.11381,12470000.0,D
D,1969-03-21 18:00:00,2.4365,78.458,0.2391,12988000.0,D
D,1969-03-22 18:00:00,2.0304,77.945,0.42205,12945000.0,D
D,1969-03-23 18:00:00,1.7497,79.281,0.32742,11923000.0,D
D,1969-03-24 18:00:00,1.4822,83.904,0.23099,10088000.0,D
D,1969-03-25 18:00:00,1.2028,86.78,0.19631,8757200.0,D
D,1969-03-26 18:00:00,1.2443,83.757,0.20395,10775000.0,D
D,1969-03-27 18:00:00,1.4097,80.813,0.22062,13164000.0,D
D,1969-03-28 18:00:00,1.3335,78.324,0.23063,16374000.0,D
D,1969-03-29 18:00:00,1.1934,74.831,0.28401,20410000.0,D
D,1969-03-30 18:00:00,1.2709,72.578,0.70876,28251000.0,D
D,1969-03-31 18:00:00,1.2956,71.254,1.3392,32313000.0,D
D,1969-04-01 18:00:00,1.1572,70.785,1.9465,30968000.0,D
D,1969-04-02 18:00:00,1.0671,71.38,2.1182,28125000.0,D
D,1969-04-03 18:00:00,1.0297,72.548,2.4214,23882000.0,D
D,1969-04-04 18:00:00,1.2215,72.414,0.61407,20710000.0,D
D,1969-04-05 18:00:00,1.2551,71.199,0.27008,21211000.0,D
D,1969-04-06 18:00:00,1.2308,69.133,0.30541,24223000.0,D
D,1969-04-07 18:00:00,1.2804,67.091,0.32019,25626000.0,D
D,1969-04-08 18:00:00,1.3605,66.278,0.3522,25796000.0,D
D,1969-04-09 18:00:00,1.5321,65.808,0.3524,25645000.0,D
D,1969-04-10 18:00:00,1.699,65.459,0.34041,26147000.0,D
D,1969-04-11 18:00:00,1.6475,65.031,0.36647,26833000.0,D
D,1969-04-12 18:00:00,1.4639,64.726,0.35122,26660000.0,D
D,1969-04-13 18:00:00,1.4026,63.347,0.24994,25668000.0,D
D,1969-04-14 18:00:00,1.4771,62.52,0.2545,25898000.0,D
D,1969-04-15 18:00:00,1.517,61.082,0.29779,26809000.0,D
D,1969-04-16 18:00:00,1.7044,59.111,0.35172,26646000.0,D
D,1969-04-17 18:00:00,1.9239,58.333,0.52555,26325000.0,D
D,1969-04-18 18:00:00,1.7683,57.445,0.89858,24788000.0,D
D,1969-04-19 18:00:00,1.6875,56.839,1.2296,23074000.0,D
D,1969-04-20 18:00:00,1.1773,71.455,0.34364,100190000.0,D
D,1969-04-21 18:00:00,1.3226,70.271,0.29138,85905000.0,D
D,1969-04-22 18:00:00,1.4681,62.376,2.0292,30213000.0,D
D,1969-04-23 18:00:00,1.7239,63.465,2.5821,24728000.0,D
D,1969-04-24 18:00:00,1.4872,60.75,4.4379,22859000.0,D
D,1969-04-25 18:00:00,1.5542,62.205,2.3476,24918000.0,D
D,1969-04-26 18:00:00,2.2803,60.53,1.0412,31737000.0,D
D,1969-04-27 18:00:00,2.6826,59.48,0.8606,36231000.0,S
D,1969-04-28 18:00:00,2.4569,58.852,0.9864,36271000.0,D
D,1969-04-29 18:00:00,1.1708,75.448,0.10033,122310000.0,D
D,1969-04-30 18:00:00,1.0244,87.95,-0.027586,159560000.0,D
D,1969-05-01 18:00:00,1.0099,86.673,-0.020502,158920000.0,D
D,1969-05-02 18:00:00,2.849,58.274,0.22684,30813000.0,S
D,1969-05-03 18:00:00,2.5809,58.122,0.36241,29630000.0,S
D,1969-05-04 18:00:00,2.389,57.309,0.7477,27620000.0,D
D,1969-05-05 18:00:00,1.8176,58.351,1.5663,26846000.0,D
D,1969-05-06 18:00:00,1.1635,80.615,-0.0028048,128440000.0,D
D,1969-05-07 18:00:00,1.2837,71.134,0.22785,120420000.0,D
D,1969-05-08 18:00:00,1.2498,70.547,0.22853,117330000.0,D
D,1969-05-09 18:00:00,1.0259,86.181,-0.032075,160520000.0,D
D,1969-05-10 18:00:00,1.0239,88.432,-0.060611,160510000.0,D
D,1969-05-11 18:00:00,1.0128,89.252,-0.071083,160230000.0,D
D,1969-05-12 18:00:00,1.0631,77.166,-0.0069031,121160000.0,D
D,1969-05-13 18:00:00,1.0079,86.351,-0.059586,161640000.0,D
D,1969-05-14 18:00:00,1.0082,87.127,-0.063652,161480000.0,D
D,1969-05-15 18:00:00,1.0907,82.408,-0.12966,119410000.0,D
D,1969-05-16 18:00:00,1.063,83.836,-0.14,117660000.0,D
D,1969-05-17 18:00:00,1.0092,80.696,-0.096103,115450000.0,D
D,1969-05-18 18:00:00,1.0872,75.518,-0.0077144,113200000.0,D
D,1969-05-19 18:00:00,1.0155,87.136,-0.073815,161280000.0,D
D,1969-05-20 18:00:00,1.1148,81.155,-0.14375,115020000.0,D
D,1969-05-21 18:00:00,1.115,88.125,-0.20748,115820000.0,D
D,1969-05-22 18:00:00,1.0388,82.438,-0.15009,113070000.0,D
D,1969-05-23 18:00:00,1.0459,78.299,-0.096453,109550000.0,D
D,1969-05-24 18:00:00,1.0377,81.746,-0.16684,109040000.0,D
D,1969-05-25 18:00:00,1.0251,84.76,-0.20815,106340000.0,D
D,1969-05-26 18:00:00,1.0394,85.856,-0.22067,106050000.0,D
D,1969-05-27 18:00:00,1.0212,83.022,-0.19501,105160000.0,D
D,1969-05-28 18:00:00,1.031,79.1,-0.13482,104890000.0,D
D,1969-05-29 18:00:00,1.0597,80.121,-0.15847,104650000.0,D
D,1969-05-30 18:00:00,1.0119,88.491,-0.096058,161210000.0,D
D,1969-05-31 18:00:00,1.0122,88.43,-0.10116,160660000.0,D
D,1969-06-01 18:00:00,1.0091,88.052,-0.10262,160140000.0,D
D,1969-06-02 18:00:00,1.0649,83.788,-0.20021,97579000.0,D
D,1969-06-03 18:00:00,1.0494,84.054,-0.20532,96677000.0,D
D,1969-06-04 18:00:00,1.013,84.198,-0.21135,95887000.0,D
D,1969-06-05 18:00:00,1.0176,83.182,-0.19319,94498000.0,D
D,1969-06-06 18:00:00,1.0106,86.942,-0.11506,158900000.0,D
D,1969-06-07 18:00:00,1.0483,80.913,-0.16998,94771000.0,D
D,1969-06-08 18:00:00,1.0018,87.433,-0.11158,158700000.0,D
D,1969-06-09 18:00:00,1.0173,83.17,-0.21071,96145000.0,D
D,1969-06-10 18:00:00,1.0104,89.297,-0.12002,159480000.0,D
D,1969-06-11 18:00:00,1.0435,88.577,-0.25247,98102000.0,D
D,1969-06-12 18:00:00,1.0186,88.683,-0.11544,160560000.0,D
D,1969-06-13 18:00:00,1.0956,86.053,-0.24578,96864000.0,D
D,1969-06-14 18:00:00,1.0193,88.96,-0.12483,158910000.0,D
D,1969-06-15 18:00:00,1.0253,87.426,-0.25456,93813000.0,D
D,1969-06-16 18:00:00,1.0075,88.137,-0.12401,159460000.0,D
D,1969-06-17 18:00:00,1.0242,81.577,-0.19674,95044000.0,D
D,1969-06-18 18:00:00,1.0275,83.982,-0.22562,96359000.0,D
D,1969-06-19 18:00:00,1.0107,88.668,-0.11411,160530000.0,D
D,1969-06-20 18:00:00,1.0489,87.551,-0.25463,95096000.0,D
D,1969-06-21 18:00:00,1.029,87.656,-0.25282,95925000.0,D
D,1969-06-22 18:00:00,1.0168,86.29,-0.24306,96099000.0,D
D,1969-06-23 18:00:00,1.0109,87.954,-0.25239,95397000.0,D
D,1969-06-24 18:00:00,1.0112,87.844,-0.25454,93794000.0,D
D,1969-06-25 18:00:00,1.0176,85.54,-0.24165,92975000.0,D
D,1969-06-26 18:00:00,1.0154,84.246,-0.22925,92375000.0,D
D,1969-06-27 18:00:00,1.0133,84.206,-0.22865,92778000.0,D
D,1969-06-28 18:00:00,1.0614,86.066,-0.24813,91999000.0,D
D,1969-06-29 18:00:00,1.0255,88.48,-0.26142,90785000.0,D
D,1969-06-30 18:00:00,1.0093,85.625,-0.24824,89195000.0,D
D,1969-07-01 18:00:00,1.0065,88.773,-0.1269,161680000.0,D
D,1969-07-02 18:00:00,1.0126,87.645,-0.26168,89058000.0,D
D,1969-07-03 18:00:00,1.0285,89.177,-0.2673,88502000.0,D
D,1969-07-04 18:00:00,1.0256,88.224,-0.26579,88645000.0,D
D,1969-07-05 18:00:00,1.0036,89.279,-0.13024,160930000.0,D
D,1969-07-06 18:00:00,1.025,89.126,-0.26764,88242000.0,D
D,1969-07-07 18:00:00,1.0061,87.556,-0.26391,87127000.0,D
D,1969-07-08 18:00:00,1.0216,86.156,-0.25569,86787000.0,D
D,1969-07-09 18:00:00,1.0056,88.847,-0.13252,162200000.0,D
D,1969-07-10 18:00:00,1.0213,88.142,-0.26832,85030000.0,D
D,1969-07-11 18:00:00,1.0101,89.255,-0.13645,161860000.0,D
D,1969-07-12 18:00:00,1.0251,86.53,-0.26325,84472000.0,D
D,1969-07-13 18:00:00,1.0032,86.421,-0.26268,83649000.0,D
D,1969-07-14 18:00:00,1.0031,89.113,-0.13801,160950000.0,D
D,1969-07-15 18:00:00,1.0242,88.817,-0.27268,82921000.0,D
D,1969-07-16 18:00:00,1.0209,88.908,-0.27286,82270000.0,D
D,1969-07-17 18:00:00,1.0209,86.447,-0.2638,81667000.0,D
D,1969-07-18 18:00:00,1.0167,85.823,-0.25993,81556000.0,D
D,1969-07-19 18:00:00,1.0085,88.699,-0.27273,81461000.0,D
D,1969-07-20 18:00:00,1.0152,87.166,-0.26836,81153000.0,D
D,1969-07-21 18:00:00,1.0059,86.701,-0.26654,80683000.0,D
D,1969-07-22 18:00:00,1.0023,89.272,-0.14932,162010000.0,D
D,1969-07-23 18:00:00,1.0076,89.624,-0.14857,162440000.0,D
D,1969-07-24 18:00:00,1.0068,89.325,-0.15179,159980000.0,D
D,1969-07-25 18:00:00,1.0091,88.279,-0.15428,158280000.0,D
D,1969-07-26 18:00:00,1.0026,88.143,-0.15493,158400000.0,D
D,1969-07-27 18:00:00,1.0223,87.082,-0.2704,77951000.0,D
