,D_d,string,ar,latcent,kurtosis,area,form,D_msw,u,scaled_area,scaled_ar,scaled_latcent,scaled_u,ssa_scaled_u,eeof_scaled_u,y
41,D,1963-02-11 18:00:00,1.5731,64.805,3.2215,32781000.0,0,D,-1.7,0.3396026793754045,0.013763771167313534,-2.678993259487084,-1.6733748177023262,-0.3355326899231512,-0.5220338443380914,2
42,D,1963-02-12 18:00:00,2.0041,64.034,0.86008,31599000.0,0,D,-1.8,0.2546918661566894,0.9908780658205503,-2.8252384596614144,-1.6795192285412799,-0.3252418396803365,-0.4945005686937334,2
43,D,1963-02-13 18:00:00,2.225,64.812,0.57581,34175000.0,0,D,-0.3,0.4397428431883392,1.491677480411965,-2.6776654820535963,-1.5873530659569763,-0.22006504743612076,-0.37223006895434274,2
44,D,1963-02-14 18:00:00,2.2615,66.8,0.46108,35413000.0,0,D,1.0,0.5286765037338294,1.5744261387758696,-2.3005766909426133,-1.5074757250505801,-0.1305280120957495,-0.2642975080841612,2
45,D,1963-02-15 18:00:00,2.218,68.672,0.62485,34671000.0,0,D,3.4,0.47537377665406066,1.4758078746983392,-1.9454910687294544,-1.3600098649156946,0.023318430249646305,-0.09079878245909101,2
46,D,1963-02-16 18:00:00,1.9423,70.446,1.0319,31002000.0,0,D,5.2,0.21180544019089165,0.8507721182345404,-1.6089943305851464,-1.2494104698145305,0.1371470223480613,0.044807521102693704,2
47,D,1963-02-17 18:00:00,1.9419,71.621,0.91357,28665000.0,0,D,6.6,0.04392340085744222,0.8498652836223333,-1.38611740424943,-1.1633887180691806,0.22335297087134087,0.15403633509928372,2
48,D,1963-02-18 18:00:00,1.6607,71.451,0.6883,27130000.0,0,D,7.0,-0.06634571783183671,0.21236055124068617,-1.4183634276341723,-1.1388110747133664,0.24515871904771047,0.19972142025229478,2
49,D,1963-02-19 18:00:00,1.4686,71.892,0.73591,28262000.0,0,D,6.8,0.014973267416543586,-0.22314677127181226,-1.334713449324341,-1.1510998963912735,0.22718602131086452,0.20568379537868675,2
50,D,1963-02-20 18:00:00,1.241,74.553,0.67569,27681000.0,0,D,6.5,-0.026763773598747008,-0.7391356656176971,-0.8299683421078791,-1.1695331289081343,0.20017143315090702,0.2022178687008498,0
51,D,1963-02-21 18:00:00,1.3926,78.8,0.57402,20510000.0,0,D,6.1,-0.5419037411041667,-0.39544534759117606,-0.024386804960824203,-1.1941107722639484,0.16412056901692829,0.18917540178335868,0
52,D,1963-02-22 18:00:00,1.2563,81.87,0.34546,12367000.0,0,D,6.4,-1.1268688443528954,-0.7044492417007727,0.5579384408695183,-1.1756775397470878,0.16818807667135305,0.21570332573784512,0
53,D,1963-02-23 18:00:00,1.13,82.489,0.24515,7920800.0,0,D,7.2,-1.4462685547869487,-0.99078227050519,0.6753519024880789,-1.1265222530354593,0.20011548707706694,0.2701799093144093,0
54,D,1963-02-24 18:00:00,1.0863,80.683,0.31847,16995000.0,0,D,8.9,-0.7944092474187044,-1.089853951888824,0.33278532464782007,-1.0220672687732488,0.2845363539272774,0.3776049288648091,0
55,D,1963-02-25 18:00:00,1.1765,79.006,0.32456,22729000.0,0,D,10.7,-0.3824984157807074,-0.8853627468361048,0.01468778808186376,-0.9114678736720847,0.3723923256532331,0.4870428097310775,0
56,D,1963-02-26 18:00:00,1.3263,78.716,0.34678,26022000.0,0,D,12.4,-0.14594062565445629,-0.5457531845645162,-0.040320134162697335,-0.8070128894098741,0.4514988312412461,0.588607876168956,0
57,D,1963-02-27 18:00:00,1.5096,79.241,0.33053,27479000.0,0,D,13.5,-0.041274758598899675,-0.130196223520576,0.05926317334900703,-0.739424370181385,0.49123693990144335,0.6508719858935155,0
58,D,1963-02-28 18:00:00,1.8495,79.714,0.29024,30300000.0,0,D,13.9,0.1613761754873908,0.6403864882024747,0.14898299135478904,-0.7148467268255707,0.48554175280757694,0.6666103406313415,0
59,D,1963-03-01 18:00:00,2.2068,79.706,0.21405,34650000.0,0,D,13.7,0.47386520890652,1.450416505556538,0.14746553143080202,-0.7271355485034778,0.44061243627896984,0.6410432231550245,0
60,D,1963-03-02 18:00:00,2.2787,78.211,0.23174,37401000.0,0,D,12.5,0.6714875838343417,1.613420027100779,-0.1361097918644301,-0.8008684785709206,0.33190953536173406,0.5496100076834172,0
61,D,1963-03-03 18:00:00,2.2065,77.147,0.18061,39818000.0,0,D,11.3,0.8451165479203269,1.449736379597383,-0.3379319617548141,-0.8746014086383632,0.22088964657554133,0.4534738314512369,0
62,D,1963-03-04 18:00:00,2.1986,77.898,0.025582,42183000.0,0,D,10.6,1.0150100109171638,1.4318263960062907,-0.19548041139045555,-0.9176122845110383,0.13829715196100734,0.3834692655824695,0
63,D,1963-03-05 18:00:00,2.3042,81.212,-0.19638,44479000.0,0,D,10.5,1.1799467513149386,1.671230733628986,0.4331273621215166,-0.9237566953499918,0.09032015605492338,0.34579191817286237,0
64,D,1963-03-06 18:00:00,2.3185,84.594,-0.25087,43941000.0,0,D,11.5,1.141298682354136,1.7036500710153926,1.0746335449873825,-0.8623125869604562,0.10774835838463404,0.3718083854500296,0
65,D,1963-03-07 18:00:00,2.2778,87.524,-0.19404,41532000.0,0,D,12.7,0.9682444107434045,1.6113796492233126,1.6304032421479373,-0.7885796568930135,0.1353868311797044,0.4073191605708195,0
66,D,1963-03-08 18:00:00,2.2259,87.269,-0.043249,38568000.0,0,D,14.3,0.7553208486619564,1.4937178582894315,1.582034207070825,-0.6902690834697565,0.18563712245091524,0.465019106187893,0
67,D,1963-03-09 18:00:00,2.0989,86.148,0.10703,35564000.0,0,D,15.1,0.5395238242042405,1.2057978689136515,1.3694001352220246,-0.641113796758128,0.1848925824203559,0.4716092021436207,0
68,D,1963-03-10 18:00:00,1.9419,85.829,0.25027,33080000.0,0,D,15.9,0.3610818106380067,0.8498652836223333,1.3088914207530082,-0.5919585100464995,0.1824111601243512,0.4757240373604523,0
69,D,1963-03-11 18:00:00,1.904,85.306,0.37392,30794000.0,0,D,16.2,0.1968634358342988,0.7639427041157029,1.2096874782223026,-0.5735252775296389,0.14757506250619346,0.44711203864175664,0
70,D,1963-03-12 18:00:00,1.7542,83.525,0.59634,28035000.0,0,D,16.6,-0.0013336315687764904,0.42433314184411425,0.8718629626445069,-0.5489476341738244,0.11734516353260005,0.4226119314923802,0
71,D,1963-03-13 18:00:00,1.6358,83.523,0.72478,26922000.0,0,D,16.8,-0.08128772218842956,0.1559100966307889,0.8714835976635081,-0.5366588124959174,0.07339500083421724,0.384277782619335,0
72,D,1963-03-14 18:00:00,1.5839,84.004,0.88122,25399000.0,0,D,17.3,-0.19069480216482812,0.03824830569690771,0.9627208755932799,-0.5059367583011496,0.046558664499347646,0.3628686628227178,0
73,D,1963-03-15 18:00:00,1.4908,84.44,0.79341,25268000.0,0,D,18.0,-0.20010539144710535,-0.17281745029431378,1.0454224414506168,-0.4629258824284747,0.030821855306623014,0.35274780290177726,0
74,D,1963-03-16 18:00:00,1.4531,83.109,0.5256,26728000.0,0,D,19.2,-0.09522401471332866,-0.25828661249484014,0.7929550465971361,-0.389192952361032,0.04475962436209069,0.37250761430937973,0
75,D,1963-03-17 18:00:00,1.4032,81.522,0.24588,26315000.0,0,D,20.1,-0.12489251374829426,-0.3714142303676859,0.4919289341760466,-0.33389325481044985,0.03937736179984286,0.3734537474205315,0
76,D,1963-03-18 18:00:00,1.3422,81.526,0.25452,25063000.0,0,D,20.6,-0.2148318861254781,-0.5097065087292807,0.49268766413803877,-0.30317120061568203,0.00868879260862776,0.34932276952937735,0
77,D,1963-03-19 18:00:00,1.2133,83.363,0.28172,24253000.0,0,D,20.4,-0.27301949924490215,-0.8019339625130444,0.8411343991837517,-0.3154600222935893,-0.06558623208010728,0.28153202538302174,0
78,D,1963-03-20 18:00:00,1.2076,85.296,0.25776,22178000.0,0,D,20.2,-0.4220803600137972,-0.8148563557369968,1.2077906533173195,-0.3277488439714964,-0.14029733066333647,0.21245407700209795,0
79,D,1963-03-21 18:00:00,1.3045,86.991,0.24146,23456000.0,0,D,20.4,-0.3302732370920392,-0.5951756709298075,1.529302474712246,-0.3154600222935893,-0.19072535014605912,0.16632709222202868,0
80,D,1963-03-22 18:00:00,1.2441,87.113,0.26071,22816000.0,0,D,21.2,-0.37624863511232487,-0.7321076973730917,1.5524437385530607,-0.26630473558196077,-0.2044291150688909,0.15540466823206983,0
81,D,1963-03-23 18:00:00,1.1857,85.278,0.29936,25222000.0,0,D,22.4,-0.20340987317981338,-0.86450555075534,1.2043763684883466,-0.1925718055145181,-0.19353101058109962,0.16743788031705562,0
82,D,1963-03-24 18:00:00,1.2736,83.93,0.29257,27576000.0,0,D,23.5,-0.034306612336450125,-0.665228644722812,0.9486843712963926,-0.12498328628602884,-0.18857897074463242,0.17173668989883178,0
83,D,1963-03-25 18:00:00,1.375,82.002,0.32691,29718000.0,0,D,23.8,0.11956729791269351,-0.4353460705282921,0.5829765296153162,-0.10655005376916811,-0.23241553776349866,0.12490065111617597,0
84,D,1963-03-26 18:00:00,1.6172,82.246,0.34832,30259000.0,0,D,23.0,0.15843087655171625,0.11374228716315517,0.6292590572969459,-0.15570534048079665,-0.3433280102744015,0.008129103821269523,0
85,D,1963-03-27 18:00:00,1.891,84.073,0.28557,32004000.0,0,D,22.2,0.2837856727164014,0.7344705792189697,0.975808967437673,-0.20486062719242518,-0.45360830872919,-0.11126883783562289,0
86,D,1963-03-28 18:00:00,1.8912,83.612,0.37565,29822000.0,0,D,21.5,0.12703830009098993,0.7349239965250733,0.8883653393178729,-0.24787150306510006,-0.5569919936637832,-0.2261390604396327,0
87,D,1963-03-29 18:00:00,1.8418,82.249,0.39639,30091000.0,0,D,21.1,0.14636233457139125,0.6229299219174869,0.6298281047684414,-0.2724491464209142,-0.6410692001348275,-0.3238539256119425,0
88,D,1963-03-30 18:00:00,1.8235,82.107,0.36646,31373000.0,0,D,19.9,0.238456803730776,0.581442238409008,0.6028931911176576,-0.34618207648835714,-0.7733015502296849,-0.4716424280049006,0
89,D,1963-03-31 18:00:00,1.9378,83.092,0.29944,29546000.0,0,D,18.9,0.10721140969474173,0.8405702288472097,0.7897304442586628,-0.40762618487789276,-0.892159455134528,-0.6080716950962296,0
90,D,1963-12-01 18:00:00,1.2637,82.613,0.17281,25201000.0,0,D,38.4,-0.204918440927354,-0.6876728013749398,0.6988725313098898,0.7905339287180517,0.24977966092317228,0.5141675137002386,0
91,D,1963-12-02 18:00:00,1.2041,80.889,0.16869,25985000.0,0,D,40.2,-0.14859857835250406,-0.8227911585938098,0.37185991769050536,0.9011333238192161,0.30591219241713574,0.5635116365138133,0
92,D,1963-12-03 18:00:00,1.0672,79.364,0.17921,27382000.0,0,D,41.9,-0.048242904861349224,-1.133155304621717,0.08259411968032125,1.0055883080814263,0.3578023513618488,0.607667626615592,0
93,D,1963-12-04 18:00:00,1.0383,78.042,0.18277,28863000.0,0,D,41.7,0.05814703961996811,-1.1986741053536856,-0.16816613275867306,0.9932994864035195,0.2950365410440935,0.5366195088964254,0
94,D,1963-12-05 18:00:00,1.0801,77.132,0.18653,27563000.0,0,D,39.6,-0.03524048760873718,-1.1039098883780352,-0.34077719911229143,0.8642668587854946,0.11772314048225507,0.3492975037361452,0
95,D,1963-12-06 18:00:00,1.1154,76.835,0.18703,26423000.0,0,D,38.1,-0.11713416533237105,-1.0238817338507518,-0.39711289879034284,0.7721006962011912,-0.020471891187239466,0.19778386498151956,0
96,D,1963-12-07 18:00:00,1.143,77.653,0.1816,25884000.0,0,D,38.3,-0.15585407085258038,-0.9613101456084563,-0.24195262156258193,0.784389517879098,-0.05190320241736468,0.1498597625739444,0
97,D,1963-12-08 18:00:00,1.1181,79.617,0.19134,25099000.0,0,D,40.0,-0.21224576998683703,-1.017760600218353,0.13058378977643734,0.8888445021413087,0.01122012119302751,0.19423673464288083,0
98,D,1963-12-09 18:00:00,1.2348,81.731,0.20088,25525000.0,0,D,41.3,-0.18164339567958437,-0.7531916021069088,0.5315725746902273,0.9687218430477048,0.052249924836653916,0.2150594842566852,0
99,D,1963-12-10 18:00:00,1.4098,83.76,0.23667,25282000.0,0,D,42.4,-0.1990996796154116,-0.3564514592662676,0.9164383479116502,1.0363103622761942,0.08354573764939144,0.22460611000873332,0
100,D,1963-12-11 18:00:00,1.6732,85.96,0.25038,27281000.0,0,D,43.0,-0.055498397361425554,0.24069913287216044,1.3337398270083094,1.0731768273099156,0.08672521512452946,0.20496800809914228,0
101,D,1963-12-12 18:00:00,1.906,86.931,0.21222,28555000.0,0,D,43.1,0.036021379322705625,0.7684768771767388,1.5179215252823366,1.0793212381488693,0.06181350566462518,0.15644201977088468,0
102,D,1963-12-13 18:00:00,1.854,86.187,0.23021,29052000.0,0,D,42.9,0.07172414934783372,0.6505883775898058,1.3767977523514656,1.067032416470962,0.021100574596416566,0.09137361057142845,0
103,D,1963-12-14 18:00:00,1.6633,84.622,0.2224,29033000.0,0,D,42.9,0.07035925471910649,0.2182549762200327,1.0799446547213412,1.067032416470962,-0.004709098441679549,0.04050923962828645,0
104,D,1963-12-15 18:00:00,1.5257,82.588,0.13772,29538000.0,0,D,43.2,0.10663671721948816,-0.093696130379237,0.6941304690474267,1.085465648987823,-0.009496717247004849,0.009941478544463589,0
105,D,1963-12-16 18:00:00,1.5059,81.01,0.1173,31108000.0,0,D,42.4,0.21942011548800147,-0.1385844436834925,0.3948114990408235,1.0363103622761942,-0.07931670230383525,-0.0865874635164845,0
106,D,1963-12-17 18:00:00,1.5741,79.817,0.10886,31075000.0,0,D,41.1,0.2170495090275805,0.016030857697831736,0.16852028787613166,0.956433021369798,-0.17737072632092854,-0.2134109219610869,0
107,D,1963-12-18 18:00:00,1.6507,79.448,0.098141,31280000.0,0,D,41.5,0.23177600370595325,0.18968968593550667,0.09852744888219168,0.9810106647256122,-0.16857337516384618,-0.23573514628852055,0
108,D,1963-12-19 18:00:00,1.5691,79.256,0.11482,31480000.0,0,D,43.7,0.24614331558729252,0.004695425045241728,0.062108410706484374,1.1161877031825906,-0.04685231363621711,-0.14628641090845118,0
109,D,1963-12-20 18:00:00,1.4935,79.18,0.13097,31473000.0,0,D,46.9,0.24564045967144565,-0.16669631666191498,0.04769254142860096,1.3128088500291044,0.1385864509153305,0.0070888834475559825,0
110,D,1963-12-21 18:00:00,1.3731,79.757,0.14356,30394000.0,0,D,48.9,0.16812881207162025,-0.43965353493627624,0.157139338446225,1.4356970668081757,0.25252107075281005,0.09042344554698167,0
111,D,1963-12-22 18:00:00,1.286,80.654,0.14084,29122000.0,0,D,51.2,0.07675270850630246,-0.6371167717443895,0.3272845324233621,1.5770185161041077,0.3870388424101774,0.19549351407648974,0
112,D,1963-12-23 18:00:00,1.1815,81.402,0.14304,29197000.0,0,D,52.9,0.0821404504618047,-0.8740273141835153,0.46916703531622783,1.681473500366318,0.4867558088501496,0.26766430473895175,0
113,D,1963-12-24 18:00:00,1.1372,81.428,0.14732,28724000.0,0,D,53.2,0.04816175786243731,-0.9744592474854604,0.47409878006918765,1.699906732883179,0.5024119004120688,0.2575212874883106,0
114,D,1963-12-25 18:00:00,1.1706,81.071,0.15346,28338000.0,0,D,52.3,0.02043284593145251,-0.8987385573661607,0.40638213096122955,1.6446070353325966,0.4461566116321991,0.1766351800520658,0
115,D,1963-12-26 18:00:00,1.2363,81.549,0.15159,29284000.0,0,D,51.5,0.08839023113018728,-0.7497909723111318,0.4970503614195058,1.5954517486209683,0.3976997550047878,0.10478215885360154,0
116,D,1963-12-27 18:00:00,1.3335,82.455,0.14559,29403000.0,0,D,51.5,0.09693878169958414,-0.5294301615447872,0.6689026978111293,1.5954517486209683,0.3998826666836921,0.08542262245891497,0
117,D,1963-12-28 18:00:00,1.5022,83.187,0.13151,28736000.0,0,D,51.3,0.04902379657531767,-0.146972663846409,0.8077502808560184,1.583162926943061,0.3911031786192425,0.05742767745611577,0
118,D,1963-12-29 18:00:00,1.5859,83.852,0.12811,27957000.0,0,D,50.7,-0.006936883202498807,0.04278247875794361,0.9338891370375104,1.54629646190934,0.3589063260873857,0.007415668677510867,0
119,D,1963-12-30 18:00:00,1.548,84.141,0.13873,28252000.0,0,D,50.0,0.014254901822476622,-0.043140100748686766,0.9887073767915721,1.503285586036665,0.3215486173328119,-0.047279777077931406,0
120,D,1963-12-31 18:00:00,1.4809,83.494,0.13145,28024000.0,0,D,49.0,-0.00212383372225015,-0.195261606946441,0.8659828054390529,1.4418414776471293,0.2637991013125951,-0.11980558489652204,0
121,D,1964-01-01 18:00:00,1.4755,82.625,0.13258,27171000.0,0,D,48.9,-0.06340041889616216,-0.20750387421123812,0.7011487211958717,1.4356970668081757,0.26210715795607986,-0.13732518593600962,0
122,D,1964-01-02 18:00:00,1.504,82.34,0.12368,27976000.0,0,D,50.0,-0.005571988573771576,-0.14289190809147662,0.6470892114038048,1.503285586036665,0.33471810019032655,-0.08103788322984018,0
123,D,1964-01-03 18:00:00,1.3496,82.218,0.13841,29089000.0,0,D,50.6,0.07438210204588148,-0.4929300684034482,0.62394794756299,1.5401520510703863,0.3770191151932929,-0.053709526261411566,0
124,D,1964-01-04 18:00:00,1.2738,81.148,0.15598,28306000.0,0,D,47.9,0.018134076030438227,-0.6647752274167085,0.4209876827296124,1.37425295841864,0.21679503691848367,-0.22676496269754942,0
125,D,1964-01-05 18:00:00,1.1769,78.82,0.16517,28120000.0,0,D,43.4,0.004772475980792701,-0.8844559122238977,-0.02059315515085531,1.0977544706657296,-0.0540388666653604,-0.5099750865959445,0
126,D,1964-01-06 18:00:00,1.053,77.214,0.1662,27951000.0,0,D,41.0,-0.007367902558938985,-1.1653479333550718,-0.3252232348914171,0.9502886105308443,-0.19614190052803204,-0.6652249090470976,0
127,D,1964-01-07 18:00:00,1.1181,77.505,0.16926,28173000.0,0,D,40.9,0.008579813629347609,-1.017760600218353,-0.2700256301563593,0.9441441996918907,-0.197457507662663,-0.6791286566848522,0
128,D,1964-01-08 18:00:00,1.2979,78.949,0.16186,24280000.0,0,D,41.3,-0.27107991214092136,-0.6101384420312259,0.003875886123449852,0.9687218430477048,-0.1687522917844454,-0.660497570433198,0
129,D,1964-01-09 18:00:00,1.5274,80.536,0.1639,23126000.0,0,D,38.5,-0.35397930169624897,-0.08984208327735642,0.30490199854454214,0.7966783395570053,-0.33751276689376575,-0.8356547396044428,0
130,D,1964-01-10 18:00:00,2.0186,82.776,0.18569,23998000.0,0,D,36.1,-0.29133782189360974,1.0237508205130605,0.7297907772611418,0.6492124794221199,-0.48274801275756807,-0.9856976136000697,0
131,D,1964-01-11 18:00:00,2.2372,83.724,0.20252,26981000.0,0,D,33.9,-0.07704936518343447,1.519335936084284,0.9096097782537046,0.5140354409651414,-0.6169238875851807,-1.1218674118246383,0
132,D,1964-01-12 18:00:00,2.204,84.635,0.34292,26144000.0,0,D,34.1,-0.13717656540683934,1.4440686632710882,1.0824105270978224,0.5263242626430488,-0.6050125985141223,-1.108699036933399,0
133,D,1964-01-13 18:00:00,1.97,85.143,0.34746,25083000.0,0,D,35.9,-0.21339515493734418,0.9135704151298877,1.1787692322710506,0.6369236577442127,-0.49623281603672253,-0.9935485610505946,0
134,D,1964-01-14 18:00:00,1.8367,84.183,0.19978,25025000.0,0,D,39.0,-0.21756167538293258,0.611367780611845,0.9966740413925086,0.8274003937517731,-0.3090135257027977,-0.7942271776791336,0
135,D,1964-01-15 18:00:00,1.5343,83.712,0.18275,25479000.0,0,D,42.9,-0.18494787741229243,-0.07419918621678277,0.9073335883677227,1.067032416470962,-0.07401042981325978,-0.5406130445911752,0
136,D,1964-01-16 18:00:00,1.4037,83.174,0.13834,25996000.0,0,D,45.2,-0.1478083761990304,-0.37028068710242706,0.8052844084795397,1.2083538657668942,0.06142456411424724,-0.37956723567463935,0
137,D,1964-01-17 18:00:00,1.4246,81.819,0.12183,27901000.0,0,D,45.9,-0.010959730529273804,-0.3228985786146016,0.5482646338540953,1.2513647416395688,0.09739150587472212,-0.31244057222130683,0
138,D,1964-01-18 18:00:00,1.5116,81.629,0.1163,29227000.0,0,D,44.8,0.08429554724400559,-0.1256620504595401,0.512224960659384,1.1837762224110795,0.02168617077888446,-0.3531902503893456,0
139,D,1964-01-19 18:00:00,1.6141,82.766,0.12241,29263000.0,0,D,41.9,0.08688166338264666,0.1067143189185498,0.7278939523561587,1.0055883080814263,-0.16562836860067143,-0.5036505803000457,0
140,D,1964-01-20 18:00:00,1.7195,82.06,0.17815,29613000.0,0,D,39.3,0.11202445917499039,0.34566523923514153,0.5939781140642295,0.8458336262686337,-0.33547896880994843,-0.6365959966409278,0
141,D,1964-01-21 18:00:00,1.7714,81.232,0.16656,28503000.0,0,D,37.8,0.032285878233557413,0.4633270301690232,0.4369210119314855,0.7536674636843302,-0.43863972840055776,-0.7032323749456987,0
142,D,1964-01-22 18:00:00,1.632,81.581,0.15457,27495000.0,0,D,39.5,-0.04012537364839253,0.14729516781482063,0.5031202011154566,0.8581224479465409,-0.3459563960126163,-0.5734809443446461,0
143,D,1964-01-23 18:00:00,1.4525,81.245,0.16272,27431000.0,0,D,41.5,-0.0447229134504211,-0.25964686441315127,0.4393868843079668,0.9810106647256122,-0.23539232630023965,-0.42274513819029347,0
144,D,1964-01-24 18:00:00,1.2583,79.55,0.16154,27689000.0,0,D,42.0,-0.026189081123493434,-0.6999150686397368,0.11787506291303763,1.01173271892038,-0.21729336075129946,-0.3608319720984272,0
145,D,1964-01-25 18:00:00,1.2672,78.458,0.17015,28352000.0,0,D,41.8,0.02143855776314626,-0.6797379985181268,-0.08925821671130496,0.9994438972424726,-0.24226894587958858,-0.33976247362791323,0
146,D,1964-01-26 18:00:00,1.2233,78.139,0.15951,28036000.0,0,D,42.2,-0.0012617950093697938,-0.7792630972078649,-0.14976693118032136,1.0240215405982873,-0.23020714984073254,-0.27957277470400177,0
147,D,1964-01-27 18:00:00,1.117,77.927,0.15421,26936000.0,0,D,43.6,-0.08028201035673581,-1.020254395401923,-0.18997961916599757,1.110043292343637,-0.1562683157130762,-0.1547635679498236,0
148,D,1964-01-28 18:00:00,1.1309,79.488,0.1516,24382000.0,0,D,44.4,-0.26375258308143834,-0.9887418926277235,0.10611474850213216,1.1591985790552652,-0.11846400884610242,-0.062376694005955136,0
149,D,1964-01-29 18:00:00,1.1881,80.11,0.15914,24895000.0,0,D,45.6,-0.2269004281058031,-0.859064543082097,0.22409725759218824,1.2329315091227082,-0.05505635815346377,0.05843055154399823,0
150,D,1964-01-30 18:00:00,1.1715,82.1,0.15464,24071000.0,0,D,47.1,-0.2860937530569209,-0.8966981794886948,0.6015654136841673,1.3250976717070118,0.02812273300508905,0.20147022459002062,0
151,D,1964-01-31 18:00:00,1.2774,83.243,0.14306,22942000.0,0,D,49.9,-0.3671972286270811,-0.6566137159068437,0.8183725003239328,1.4971411751977113,0.19284140717389797,0.4284439386476604,0
152,D,1964-02-01 18:00:00,1.2886,83.672,0.15999,23701000.0,0,D,50.5,-0.3126732800373986,-0.631222346765043,0.8997462887477823,1.5340076402314327,0.22440336277063855,0.525165304320435,0
153,D,1964-02-02 18:00:00,1.4135,84.263,0.16217,22610000.0,0,D,49.2,-0.39104696635010433,-0.3480632391033511,1.011848640632387,1.4541302993250365,0.14154231708441878,0.508425042305721,0
154,D,1964-02-03 18:00:00,1.5305,84.755,0.17544,20908000.0,0,D,46.3,-0.5133127904603015,-0.08281411503275105,1.1051724259576383,1.2759423849953828,-0.037061797608556546,0.3950546060192601,0
155,D,1964-02-04 18:00:00,1.5192,83.746,0.20693,21875000.0,0,D,44.4,-0.44384683751402615,-0.10843219282760357,0.9137827930446696,1.1591985790552652,-0.15145660549189288,0.34330969842528214,0
156,D,1964-02-05 18:00:00,1.4095,82.788,0.1829,22196000.0,0,D,44.3,-0.4207873019444766,-0.3571315852254229,0.7320669671471237,1.1530541682163118,-0.1522742554380343,0.4027090202228498,0
157,D,1964-02-06 18:00:00,1.3892,83.326,0.17532,21675000.0,0,D,46.4,-0.4582141493953654,-0.40315344179493723,0.8341161470353066,1.2820867958343365,-0.01469102633809638,0.5984641349483986,0
158,D,1964-02-07 18:00:00,1.3599,83.03,0.16496,22442000.0,0,D,48.4,-0.4031155083304293,-0.4695790771391129,0.7779701298477573,1.4049750126134077,0.12025840179001812,0.7899735951756051,0
159,D,1964-02-08 18:00:00,1.4146,83.599,0.14909,22872000.0,0,D,50.6,-0.3722257877855499,-0.3455694439197811,0.8858994669413943,1.5401520510703863,0.2712740277812473,0.9946051589597088,0
160,D,1964-02-09 18:00:00,1.3422,83.591,0.13219,23367000.0,0,D,50.2,-0.3366666908792352,-0.5097065087292807,0.8843820070174045,1.515574407714572,0.2665630415049891,1.040442838475402,0
161,D,1964-02-10 18:00:00,1.3503,83.152,0.13546,23691000.0,0,D,47.8,-0.31339164563146554,-0.4913431078320853,0.8011113936885721,1.3681085475796864,0.1431544467952932,0.9630510948373983,0
162,D,1964-02-11 18:00:00,1.4479,81.82,0.1226,24717000.0,0,D,44.4,-0.23968733568019507,-0.27007546245353364,0.548454316344592,1.1591985790552652,-0.03742008401857011,0.8229015497271936,0
163,D,1964-02-12 18:00:00,1.5309,80.77,0.11344,24428000.0,0,D,41.6,-0.2604481013487303,-0.08190728042054396,0.349287701321186,0.9871550755645658,-0.17681432134860564,0.717287962549148,0
164,D,1964-02-13 18:00:00,1.5119,79.869,0.12609,25061000.0,0,D,42.3,-0.21497555924429151,-0.12498192450038478,0.17838377738205402,1.0301659514372405,-0.09681947071817376,0.8243157495116862,0
165,D,1964-02-14 18:00:00,1.3925,81.072,0.12449,24609000.0,0,D,44.9,-0.24744568409611825,-0.3956720562442278,0.40657181345172894,1.1899206332500332,0.10433109020744347,1.0481127257801386,0
166,D,1964-02-15 18:00:00,1.2591,83.761,0.14256,23212000.0,0,D,49.1,-0.3478013575872731,-0.6981013994153221,0.9166280304021469,1.4479858884860828,0.4082957199481936,1.3717307413982125,0
167,D,1964-02-16 18:00:00,1.2042,84.911,0.1416,22821000.0,0,D,52.0,-0.37588945231529136,-0.822564449940758,1.134762894475403,1.626173802815736,0.6369832590694842,1.6183414786460804,0
168,D,1964-02-17 18:00:00,1.1939,84.653,0.13465,22002000.0,0,D,52.9,-0.4347235944693757,-0.8459154412050928,1.0858248119267953,1.681473500366318,0.7474097729156852,1.74395750537005,0
169,D,1964-02-18 18:00:00,1.1601,83.069,0.12684,21673000.0,0,D,50.7,-0.45835782251417884,-0.9225429659365996,0.7853677469771984,1.54629646190934,0.6719256302636704,1.6795114008696195,0
170,D,1964-02-19 18:00:00,1.1701,80.977,0.13662,22621000.0,0,D,46.4,-0.39025676419663063,-0.8998721006314201,0.38855197685437337,1.2820867958343365,0.4717955599813368,1.4836013110728772,0
171,D,1964-02-20 18:00:00,1.2124,80.085,0.13639,23128000.0,0,D,40.8,-0.3538356285774356,-0.8039743403905109,0.21935519532972508,0.937999788852937,0.19590068529712634,1.2032560656148281,0
172,D,1964-02-21 18:00:00,1.2932,78.587,0.14049,24431000.0,0,D,36.3,-0.2602325916705102,-0.6207937487246605,-0.0647891754369998,0.6615013011000268,-0.008641611380596603,0.984594230095406,0
173,D,1964-02-22 18:00:00,1.364,77.314,0.12918,25358000.0,0,D,34.1,-0.19364010110050267,-0.4602840223639893,-0.3062549858415699,0.5263242626430488,-0.0684563732238681,0.9024301341252328,0
174,D,1964-02-23 18:00:00,1.2659,77.712,0.15749,23536000.0,0,D,35.2,-0.32452631233950346,-0.6826852110078003,-0.23076135462317193,0.593912781871538,0.07756767204390158,1.020132904579485,0
175,D,1964-02-24 18:00:00,1.2048,78.104,0.13596,23605000.0,0,D,37.1,-0.3195695897404414,-0.8212041980224468,-0.1564058183477676,0.7106565878116555,0.2755423519567428,1.1865920824406955,0
